VASEmethod[EllipsometerType=4 , CompleteEASE=6.50, AcqTime=6.023, ZoneAve=1, Recipe=Krzysztof_recipe, Acq. Parameters=Krzysztof_rec.parms,M2K=1, EID=1180286, Measurement Start Time=10/11/2023-09:55:40]
Angstroms
uR	2890.375000	50.000000	0.651080	1.000000
dPolE	2890.375000	50.000000	0.199799	1.000000
E	2906.225098	50.000000	41.217945	141.969559	0.008753	0.013338
uR	2906.225098	50.000000	0.639849	1.000000
dPolE	2906.225098	50.000000	0.228670	1.000000
E	2922.075439	50.000000	41.035450	142.360291	0.009085	0.013837
uR	2922.075439	50.000000	0.628480	1.000000
dPolE	2922.075439	50.000000	0.078306	1.000000
E	2937.925781	50.000000	40.827438	142.672562	0.009008	0.013742
uR	2937.925781	50.000000	0.615893	1.000000
dPolE	2937.925781	50.000000	0.101115	1.000000
E	2953.776123	50.000000	40.605316	142.865601	0.009282	0.014193
uR	2953.776123	50.000000	0.604052	1.000000
dPolE	2953.776123	50.000000	0.140960	1.000000
E	2969.626709	50.000000	40.421913	143.117599	0.009328	0.014283
uR	2969.626709	50.000000	0.592853	1.000000
dPolE	2969.626709	50.000000	0.187043	1.000000
E	2985.477295	50.000000	40.269882	143.291641	0.009451	0.014528
uR	2985.477295	50.000000	0.584040	1.000000
dPolE	2985.477295	50.000000	-0.021806	1.000000
E	3001.328125	50.000000	40.119202	143.407486	0.009490	0.014628
uR	3001.328125	50.000000	0.574864	1.000000
dPolE	3001.328125	50.000000	0.149225	1.000000
E	3017.178711	50.000000	39.954861	143.629272	0.009725	0.015029
uR	3017.178711	50.000000	0.566667	1.000000
dPolE	3017.178711	50.000000	0.013737	1.000000
E	3033.029541	50.000000	39.835617	143.727463	0.009986	0.015514
uR	3033.029541	50.000000	0.559988	1.000000
dPolE	3033.029541	50.000000	0.015905	1.000000
E	3048.880615	50.000000	39.710640	143.822983	0.010184	0.015860
uR	3048.880615	50.000000	0.553291	1.000000
dPolE	3048.880615	50.000000	0.047130	1.000000
E	3064.731445	50.000000	39.573509	144.026932	0.010590	0.016546
uR	3064.731445	50.000000	0.547262	1.000000
dPolE	3064.731445	50.000000	0.105104	1.000000
E	3080.582520	50.000000	39.465534	144.088043	0.010285	0.016173
uR	3080.582520	50.000000	0.543097	1.000000
dPolE	3080.582520	50.000000	0.136829	1.000000
E	3096.433594	50.000000	39.424648	144.217636	0.010384	0.016348
uR	3096.433594	50.000000	0.538709	1.000000
dPolE	3096.433594	50.000000	0.163183	1.000000
E	3112.284912	50.000000	39.305309	144.418518	0.010351	0.016350
uR	3112.284912	50.000000	0.536115	1.000000
dPolE	3112.284912	50.000000	0.062646	1.000000
E	3128.135986	50.000000	39.225594	144.537231	0.010383	0.016506
uR	3128.135986	50.000000	0.533904	1.000000
dPolE	3128.135986	50.000000	-0.108043	1.000000
E	3143.987305	50.000000	39.131035	144.574478	0.010222	0.016299
uR	3143.987305	50.000000	0.531398	1.000000
dPolE	3143.987305	50.000000	0.238563	1.000000
E	3159.838379	50.000000	39.079453	144.864105	0.010461	0.016692
uR	3159.838379	50.000000	0.528899	1.000000
dPolE	3159.838379	50.000000	0.091379	1.000000
E	3175.689697	50.000000	39.027748	144.986023	0.010308	0.016564
uR	3175.689697	50.000000	0.527215	1.000000
dPolE	3175.689697	50.000000	-0.058407	1.000000
E	3191.541016	50.000000	38.977283	145.057877	0.010571	0.017048
uR	3191.541016	50.000000	0.526536	1.000000
dPolE	3191.541016	50.000000	0.035243	1.000000
E	3207.392578	50.000000	38.898739	145.277298	0.010871	0.017530
uR	3207.392578	50.000000	0.524156	1.000000
dPolE	3207.392578	50.000000	-0.094634	1.000000
E	3223.243896	50.000000	38.829277	145.474457	0.010476	0.016999
uR	3223.243896	50.000000	0.523535	1.000000
dPolE	3223.243896	50.000000	0.108539	1.000000
E	3239.095215	50.000000	38.784668	145.504852	0.010560	0.017255
uR	3239.095215	50.000000	0.522372	1.000000
dPolE	3239.095215	50.000000	0.104423	1.000000
E	3254.946533	50.000000	38.753391	145.664108	0.010993	0.017953
uR	3254.946533	50.000000	0.521740	1.000000
dPolE	3254.946533	50.000000	0.090847	1.000000
E	3270.798096	50.000000	38.726974	145.962662	0.010688	0.017485
uR	3270.798096	50.000000	0.520753	1.000000
dPolE	3270.798096	50.000000	-0.105133	1.000000
E	3286.649414	50.000000	38.689308	146.077301	0.010966	0.018095
uR	3286.649414	50.000000	0.520805	1.000000
dPolE	3286.649414	50.000000	-0.211469	1.000000
E	3302.500977	50.000000	38.642803	146.113327	0.010802	0.017899
uR	3302.500977	50.000000	0.519780	1.000000
dPolE	3302.500977	50.000000	0.022690	1.000000
E	3318.352295	50.000000	38.592529	146.363754	0.010742	0.017773
uR	3318.352295	50.000000	0.519438	1.000000
dPolE	3318.352295	50.000000	0.116164	1.000000
E	3334.203857	50.000000	38.584713	146.630203	0.010756	0.017884
uR	3334.203857	50.000000	0.520291	1.000000
dPolE	3334.203857	50.000000	-0.121394	1.000000
E	3350.055176	50.000000	38.552605	146.695435	0.010911	0.018294
uR	3350.055176	50.000000	0.520059	1.000000
dPolE	3350.055176	50.000000	-0.040222	1.000000
E	3365.906494	50.000000	38.513481	146.801285	0.010748	0.018042
uR	3365.906494	50.000000	0.521805	1.000000
dPolE	3365.906494	50.000000	0.086298	1.000000
